,timestamp,time_of_day,day_of_week,cloud_cover,temperature_c,solar_irradiance_w,dept_load_w,hostel_load_w,total_load_w
2026-04-08 13:15:00,1775654100,13,2,0.5146275860143313,41.802094544859266,300.8087702575753,709.7706270736657,51.28475398244281,761.0553810561084
2026-04-08 13:20:00,1775654400,13,2,0.5114866369914374,41.68014771635012,289.86345002019203,675.9000879104437,45.44987535294258,721.3499632633864
2026-04-08 13:25:00,1775654700,13,2,0.5247016443187346,40.8611559775833,278.52687915675705,674.9566799393928,38.94597475039116,713.902654689784
2026-04-08 13:30:00,1775655000,13,2,0.5116133095462695,41.64394722728565,285.6337903518681,675.4868591358899,53.2926932540815,728.7795523899714
2026-04-08 13:35:00,1775655300,13,2,0.49603600618253063,41.64430041735623,292.0984120369103,679.0462699587625,41.274752065224725,720.3210220239872
2026-04-08 13:40:00,1775655600,13,2,0.528574768230086,41.91607621551092,276.6197675994678,680.2133395510883,62.07953476052577,742.2928743116141
2026-04-08 13:45:00,1775655900,13,2,0.5283478828063526,41.583251410440404,284.476975634944,658.5850272628562,62.44450609303399,721.0295333558902
2026-04-08 13:50:00,1775656200,13,2,0.5381535751208836,41.57707089591756,260.91725196687327,682.8137133885832,66.42034020985997,749.2340535984432
2026-04-08 13:55:00,1775656500,13,2,0.5141811698095246,42.61426462215791,270.5779901241899,706.1423294589919,52.808974370753084,758.9513038297449
2026-04-08 14:00:00,1775656800,14,2,0.5299067696280253,41.875178533245396,268.6779201540728,678.5223443046527,45.95690194501624,724.479246249669
2026-04-08 14:05:00,1775657100,14,2,0.5418016377124406,42.34597884619945,261.2018645244316,711.4794549891287,47.03097419329343,758.5104291824222
2026-04-08 14:10:00,1775657400,14,2,0.5421694023214775,41.880177334869686,240.45620366071861,681.7666987781006,46.29912417197746,728.0658229500781
2026-04-08 14:15:00,1775657700,14,2,0.5554805966199888,42.81574465155419,242.51852646993612,697.7859381088631,52.480055383291074,750.2659934921542
2026-04-08 14:20:00,1775658000,14,2,0.5364539059419667,41.78866006827502,252.22199704743443,692.8203420266867,54.36607255588603,747.1864145825728
2026-04-08 14:25:00,1775658300,14,2,0.5655174159443105,41.71986003550187,246.67766582087393,663.7487057535784,62.31564366016897,726.0643494137473
2026-04-08 14:30:00,1775658600,14,2,0.5433440277471274,42.93859921899494,238.55258632222757,720.9077048556243,50.201234155960314,771.1089390115845
2026-04-08 14:35:00,1775658900,14,2,0.5320272716972155,42.04309467384529,232.50493118938454,685.4789384206607,35.967726694664414,721.4466651153251
2026-04-08 14:40:00,1775659200,14,2,0.5124176851149802,43.19088245365412,230.76728063620587,727.0590485913864,45.92579073538098,772.9848393267673
2026-04-08 14:45:00,1775659500,14,2,0.5305257452845719,42.76652810385709,237.45570883856624,722.5719357618881,65.55851780056523,788.1304535624533
2026-04-08 14:50:00,1775659800,14,2,0.5599187526107408,42.1111841534391,217.4826680732298,700.7920109625345,34.43421429527986,735.2262252578143
2026-04-08 14:55:00,1775660100,14,2,0.57020408490191,41.23935817798073,202.4740026023463,663.9190607693704,57.391499604013816,721.3105603733842
2026-04-08 15:00:00,1775660400,15,2,0.5933038880501765,42.0238214076132,195.21246583501213,673.7342918269528,46.09426886416559,719.8285606911184
2026-04-08 15:05:00,1775660700,15,2,0.5782645313806188,42.156517708362486,197.35599141054416,673.9355736819984,41.165356896004795,715.1009305780033
2026-04-08 15:10:00,1775661000,15,2,0.5771172540137619,42.6861253663566,194.30812908301112,718.4847501027216,53.95611049112125,772.4408605938429
2026-04-08 15:15:00,1775661300,15,2,0.5722321465693341,42.90629939575593,183.68024519184783,706.3217149314526,65.60953025622766,771.9312451876802
2026-04-08 15:20:00,1775661600,15,2,0.5738505632487564,41.74068732033117,179.99372556394013,676.7932805668745,53.40444176783171,730.1977223347062
2026-04-08 15:25:00,1775661900,15,2,0.5417488637632212,42.617550790956976,177.52329824335573,700.5831222042425,47.37455789958761,747.9576801038301
2026-04-08 15:30:00,1775662200,15,2,0.5541582576631392,42.50497055686361,183.081870721601,714.5633134372725,37.039507603936315,751.6028210412088
2026-04-08 15:35:00,1775662500,15,2,0.5735909299341525,42.52327058238147,166.75519254803547,710.8886904795014,49.011508388972636,759.900198868474
2026-04-08 15:40:00,1775662800,15,2,0.5484890992958319,42.31699637224122,171.14855153904605,702.2092460752258,36.67850179710559,738.8877478723314
2026-04-08 15:45:00,1775663100,15,2,0.555100030668874,41.013067006215124,169.2593592041303,678.7993195168013,46.9007577857977,725.7000773025991
2026-04-08 15:50:00,1775663400,15,2,0.5434783876453111,41.908596934508736,160.24696424700807,690.5835102246543,49.36942351608396,739.9529337407383
2026-04-08 15:55:00,1775663700,15,2,0.5752185697433381,41.18782923649062,146.9178314919214,677.8003085694721,26.39458509289525,704.1948936623673
2026-04-08 16:00:00,1775664000,16,2,0.5612821050185678,41.66635941706148,145.73082775372194,686.2855675796842,63.88322204587887,750.168789625563
2026-04-08 16:05:00,1775664300,16,2,0.5714207594460206,42.133521500660954,137.7432659242264,692.6696102525426,37.614785268795615,730.2843955213382
2026-04-08 16:10:00,1775664600,16,2,0.5579263789094473,41.78440540774309,140.507360791637,695.771869384806,48.14040798829305,743.9122773730991
2026-04-08 16:15:00,1775664900,16,2,0.5391716393264328,42.21481385525538,133.27505658082228,699.1319670244997,55.338332458125166,754.4702994826248
2026-04-08 16:20:00,1775665200,16,2,0.5334005259634508,41.750032090363376,124.04829060959078,673.2124443718302,63.08549718179179,736.297941553622
2026-04-08 16:25:00,1775665500,16,2,0.49321734712039467,41.034848660598556,132.13069691994167,677.7758528210209,42.07846993627168,719.8543227572925
2026-04-08 16:30:00,1775665800,16,2,0.5081359876261525,40.24739071497395,124.58367701491598,658.2571676440548,24.908147390271047,683.1653150343259
2026-04-08 16:35:00,1775666100,16,2,0.5030825223114883,41.500385258275436,106.14012889230376,688.1913541685216,60.78663716011287,748.9779913286344
2026-04-08 16:40:00,1775666400,16,2,0.5262630560250863,41.090568824657105,111.18954456751523,670.4165874541864,37.5050511357379,707.9216385899242
2026-04-08 16:45:00,1775666700,16,2,0.5078186263143233,40.68334326789605,101.33397359936285,674.5318497706022,53.594432435837284,728.1262822064394
2026-04-08 16:50:00,1775667000,16,2,0.48206206628548304,40.327011458474665,97.41203655022635,655.7182877965562,54.21589700135646,709.9341847979126
2026-04-08 16:55:00,1775667300,16,2,0.5013602275013628,40.584911702100676,92.3453369692045,671.3872212441786,17.47970567328413,688.8669269174627
2026-04-08 17:00:00,1775667600,17,2,0.4676019424671642,40.890062092537285,81.1858104874141,661.6914604076894,33.851632284555606,695.5430926922451
2026-04-08 17:05:00,1775667900,17,2,0.49304680766425113,41.054103256943776,79.67536400634539,665.8987458061122,45.391887932828645,711.2906337389409
2026-04-08 17:10:00,1775668200,17,2,0.49060904569538727,40.68366338496812,66.51257950767541,671.7316222856172,24.158720810607655,695.8903430962248
2026-04-08 17:15:00,1775668500,17,2,0.48701916151328817,41.26230796980174,54.528351701991795,670.8054377878518,36.61948723742587,707.4249250252777
2026-04-08 17:20:00,1775668800,17,2,0.47819894456603596,39.83060380275952,50.6876069682788,676.1360434986445,51.228785601266665,727.3648290999112
2026-04-08 17:25:00,1775669100,17,2,0.5146279421718359,40.44794728851307,49.54392021104731,666.5407004861679,49.115163479087315,715.6558639652552
2026-04-08 17:30:00,1775669400,17,2,0.48223293477411455,40.02940145133422,36.92386937164406,650.921624985863,53.02654430644272,703.9481692923057
2026-04-08 17:35:00,1775669700,17,2,0.4552453585291356,40.31966380807464,43.911800135845866,667.3674867659761,54.492209787288516,721.8596965532646
2026-04-08 17:40:00,1775670000,17,2,0.45252698663427743,39.59466317418307,34.74407138534157,635.4594507564865,33.181704330203864,668.6411550866903
2026-04-08 17:45:00,1775670300,17,2,0.4510763038776668,40.178456261044175,28.316690218812283,665.9234969990938,37.15151736587361,703.0750143649674
2026-04-08 17:50:00,1775670600,17,2,0.44079084839064814,39.65962484734593,15.22449075383123,655.1750442095923,57.6136618951205,712.7887061047128
2026-04-08 17:55:00,1775670900,17,2,0.4287097232038715,39.04627841726871,8.691803187805329,647.703875111159,65.2433024100268,712.9471775211858
2026-04-08 18:00:00,1775671200,18,2,0.46549543677801214,39.00534556648519,0.0,44.0998511397853,490.3259195113779,534.4257706511632
2026-04-08 18:05:00,1775671500,18,2,0.4718291916270431,38.6649893096746,4.987210858079943,33.633955931768185,502.58905594096956,536.2230118727377
2026-04-08 18:10:00,1775671800,18,2,0.47102699214365473,38.834331809796375,1.9023306892512948,41.83320018505029,508.07082893313896,549.9040291181892
2026-04-08 18:15:00,1775672100,18,2,0.46965642710578814,37.80365217853466,2.8412528882507027,46.23043094659336,502.37555617189287,548.6059871184863
2026-04-08 18:20:00,1775672400,18,2,0.4942180806944077,38.04907886655186,8.455620033887438,72.31529930037652,497.5123369457902,569.8276362461668
2026-04-08 18:25:00,1775672700,18,2,0.5186586836902367,37.92840361017422,0.0,79.37980420295068,493.59350005551005,572.9733042584608
2026-04-08 18:30:00,1775673000,18,2,0.5039155600066976,37.60645171617204,0.0,54.61323714503826,519.8526920476554,574.4659291926937
2026-04-08 18:35:00,1775673300,18,2,0.49527356100933745,38.0884734216926,1.636075261656436,50.12569144099076,500.96209041526976,551.0877818562606
2026-04-08 18:40:00,1775673600,18,2,0.5082431166401221,37.51550125822299,0.0,45.3165525236339,503.8894203121728,549.2059728358067
2026-04-08 18:45:00,1775673900,18,2,0.523741552274683,36.822179753001244,0.0,61.038318102924606,503.2432008074691,564.2815189103937
2026-04-08 18:50:00,1775674200,18,2,0.5457985392667568,36.595596956750356,2.468854547370943,79.29373138992933,491.87581592999186,571.1695473199212
2026-04-08 18:55:00,1775674500,18,2,0.5514562768313678,36.375217118590676,0.0,73.90326286258488,500.5082102331431,574.411473095728
2026-04-08 19:00:00,1775674800,19,2,0.5732741733342832,36.08527893541199,6.555848867471406,65.23159309481426,496.777573121219,562.0091662160332
2026-04-08 19:05:00,1775675100,19,2,0.5572138131910772,34.813461547704655,0.0,65.03518340075725,496.59852408831114,561.6337074890683
2026-04-08 19:10:00,1775675400,19,2,0.5396372938548192,35.42290804827915,5.623207116119051,61.140304093933906,503.16959141018765,564.3098955041215
2026-04-08 19:15:00,1775675700,19,2,0.5250182065450155,34.661298060915726,3.3114340070620396,49.36702401029667,490.8435702676466,540.2105942779433
2026-04-08 19:20:00,1775676000,19,2,0.5184088061596541,35.82982471469022,0.0,40.14144693645299,487.9521157919625,528.0935627284155
2026-04-08 19:25:00,1775676300,19,2,0.5134745210592585,34.93653625793646,0.0,49.721407508932586,505.0272506040542,554.7486581129867
2026-04-08 19:30:00,1775676600,19,2,0.5308325732045259,34.53270956370118,0.0,55.65293249108162,494.6838940737133,550.3368265647949
2026-04-08 19:35:00,1775676900,19,2,0.5647306618613599,34.655220835256095,0.0,30.543396227269703,496.54984279723266,527.0932390245024
2026-04-08 19:40:00,1775677200,19,2,0.573225238714262,34.12028799672448,5.24460460620884,47.9527845761905,480.71203447323336,528.6648190494238
2026-04-08 19:45:00,1775677500,19,2,0.5654132095483688,33.126610011358075,0.0,38.94505791277311,509.63082782176633,548.5758857345395
2026-04-08 19:50:00,1775677800,19,2,0.5902730964802649,33.272004330138415,5.824590199843988,63.57006449614342,505.24016211915693,568.8102266153004
2026-04-08 19:55:00,1775678100,19,2,0.5906435267812163,32.87706155486813,0.0,42.64226117681058,507.0806878531183,549.7229490299289
2026-04-08 20:00:00,1775678400,20,2,0.578443370818475,31.970754765386115,3.5414198804526555,54.39316457544008,503.87325620397746,558.2664207794176
2026-04-08 20:05:00,1775678700,20,2,0.5526824280908611,32.36252339700426,0.0,40.63036608837534,484.84043046309733,525.4707965514726
2026-04-08 20:10:00,1775679000,20,2,0.5523040151117861,32.35220493765912,0.0,71.38489117554903,502.2899896467915,573.6748808223406
2026-04-08 20:15:00,1775679300,20,2,0.5539950106751905,32.111178506079725,0.0,27.235702980610764,493.9086649765505,521.1443679571612
2026-04-08 20:20:00,1775679600,20,2,0.5353757528943198,31.252607744526383,0.0,56.36902983583621,490.3714289476646,546.7404587835008
2026-04-08 20:25:00,1775679900,20,2,0.5307377762461555,32.32368623766692,0.0,32.90415737247947,505.0004824144572,537.9046397869367
2026-04-08 20:30:00,1775680200,20,2,0.5531249121830681,31.31490131238959,0.0,43.182682670144075,516.5850891675268,559.7677718376709
2026-04-08 20:35:00,1775680500,20,2,0.58881965250652,30.935514211447238,0.5330635214339228,52.75976846737818,514.9333941895634,567.6931626569416
2026-04-08 20:40:00,1775680800,20,2,0.5759456628028435,30.910039289501423,6.352356485790725,53.417903629856966,506.22145018510616,559.6393538149631
2026-04-08 20:45:00,1775681100,20,2,0.579045398354447,30.02827399665272,4.691830500557308,53.06869156625484,499.697718405408,552.7664099716628
2026-04-08 20:50:00,1775681400,20,2,0.5655862008618823,30.445489324323642,6.109876200392708,52.03113239957861,497.8445767908109,549.8757091903894
2026-04-08 20:55:00,1775681700,20,2,0.5553830813241349,29.812233333302245,3.607786934651307,41.409040819642975,490.9549641355677,532.3640049552107
2026-04-08 21:00:00,1775682000,21,2,0.5345147423276954,29.379133518037925,1.6658339348367883,47.80417854333674,497.30266816293323,545.10684670627
2026-04-08 21:05:00,1775682300,21,2,0.523554126872979,29.896267049380796,0.0,50.42341508345119,509.08523959588143,559.5086546793326
2026-04-08 21:10:00,1775682600,21,2,0.5206968636598185,30.09711026903511,0.7506091888877477,52.614860478950334,518.2313913202494,570.8462517991998
2026-04-08 21:15:00,1775682900,21,2,0.5271779789604599,29.40898567656383,2.9889392382768554,49.120879792265484,491.8351869303596,540.9560667226251
2026-04-08 21:20:00,1775683200,21,2,0.5109718449872797,29.317182773288092,7.299327908059486,59.76542425846729,480.049865153283,539.8152894117503
2026-04-08 21:25:00,1775683500,21,2,0.48456119672991127,28.45604277741974,3.4371584106262536,51.2499662242087,494.691260038877,545.9412262630857
2026-04-08 21:30:00,1775683800,21,2,0.4710149832622519,27.714537816353864,6.21224761220266,52.69470847138959,509.03954112871133,561.734249600101
2026-04-08 21:35:00,1775684100,21,2,0.4743070416350104,28.971991225500915,0.0,44.87827359394514,520.7227729065906,565.6010465005357
2026-04-08 21:40:00,1775684400,21,2,0.46963899966517136,29.008460225539892,0.0,35.91327185063534,513.1004120665681,549.0136839172035
2026-04-08 21:45:00,1775684700,21,2,0.4644286446398935,28.510631138483774,2.1503293830977444,52.061646936991096,512.8528521237838,564.9144990607749
2026-04-08 21:50:00,1775685000,21,2,0.4462949012918269,27.39513734982472,5.814432359974219,66.16142776737097,491.5043964632526,557.6658242306236
2026-04-08 21:55:00,1775685300,21,2,0.4470900224905537,26.716159064105646,0.0,55.94099525610449,491.7861062645099,547.7271015206144
2026-04-08 22:00:00,1775685600,22,2,0.4295087492584895,26.584376841016258,0.0,39.05800441579665,486.7619036273379,525.8199080431345
2026-04-08 22:05:00,1775685900,22,2,0.4282403788444736,26.01906914658321,3.441424325836084,60.90513496838083,493.3452026387457,554.2503376071265
2026-04-08 22:10:00,1775686200,22,2,0.4284157476319815,26.545409458831653,0.0,45.514523972442255,509.14097783411165,554.655501806554
2026-04-08 22:15:00,1775686500,22,2,0.4243024558133179,27.163333383685117,8.050409895760021,59.56550294064388,516.2448718693493,575.8103748099932
2026-04-08 22:20:00,1775686800,22,2,0.4086004851885017,26.11091446655052,0.0,45.063739898586014,503.45517271282864,548.5189126114146
2026-04-08 22:25:00,1775687100,22,2,0.3974088910418598,26.13364151641856,0.0,54.72893719397725,497.4487903999008,552.1777275938781
2026-04-08 22:30:00,1775687400,22,2,0.3717629369983326,26.54544089259682,0.05041888492836842,43.060015149061336,489.33275182326577,532.3927669723271
2026-04-08 22:35:00,1775687700,22,2,0.3366585495626863,25.580325973036153,8.506438996110818,43.40058932896564,498.8748484398671,542.2754377688327
2026-04-08 22:40:00,1775688000,22,2,0.3257506155122861,26.606284379039625,2.9371498819981263,29.03584618011342,502.03126327650557,531.0671094566189
2026-04-08 22:45:00,1775688300,22,2,0.3282086056540883,26.326395547740766,3.7617081155284913,56.85402071814371,485.36927927226805,542.2232999904118
2026-04-08 22:50:00,1775688600,22,2,0.3309495466488424,25.007838931977627,0.2072734897119489,54.954647741598464,509.2147292850679,564.1693770266663
2026-04-08 22:55:00,1775688900,22,2,0.3258897005896793,24.56942475354965,0.0,55.70785186653379,495.7608600369134,551.4687119034472
2026-04-08 23:00:00,1775689200,23,2,0.3351628925511105,24.922804560439605,0.0,53.685245397199765,508.614158411012,562.2994038082118
2026-04-08 23:05:00,1775689500,23,2,0.36338631499240087,24.024640226772057,0.0,39.797433255238026,499.89080037949014,539.6882336347281
2026-04-08 23:10:00,1775689800,23,2,0.364851396160403,23.381220306329016,0.9829963314598396,62.92837164171362,502.9721669288731,565.9005385705867
2026-04-08 23:15:00,1775690100,23,2,0.34879303831828884,24.452026222425022,6.573677437922593,63.288155630310555,492.98050789918693,556.2686635294975
2026-04-08 23:20:00,1775690400,23,2,0.3726021120939312,24.07550767878081,1.7235346155494844,39.449596592259006,496.5538471418455,536.0034437341045
2026-04-08 23:25:00,1775690700,23,2,0.37151104109073474,23.328829991883328,3.1231912365323726,57.12237494377964,506.42042123361955,563.5427961773992
2026-04-08 23:30:00,1775691000,23,2,0.3743614092161675,22.38724271444606,7.931777599426258,61.711584886226944,498.68501765261624,560.3966025388431
2026-04-08 23:35:00,1775691300,23,2,0.3550230445418658,22.286078249381244,1.646572366943776,43.707827089917096,488.95025984302833,532.6580869329455
2026-04-08 23:40:00,1775691600,23,2,0.3776428577744542,22.630555234255564,0.0,46.037620536165896,501.1157405505228,547.1533610866887
2026-04-08 23:45:00,1775691900,23,2,0.3781222545339558,22.117630521326845,0.0,57.149002897113355,503.856750168384,561.0057530654974
2026-04-08 23:50:00,1775692200,23,2,0.3992122984211754,21.88851444662757,10.12790465851861,29.78453315132274,513.7288852567203,543.5134184080431
2026-04-08 23:55:00,1775692500,23,2,0.41513049708464633,22.291415894828404,2.6371242089335194,35.43041112493714,511.5255326865947,546.9559438115318
2026-04-09 00:00:00,1775692800,0,3,0.4089140764338966,21.983184511709954,0.0,36.752056230080335,499.35364453646133,536.1057007665416
2026-04-09 00:05:00,1775693100,0,3,0.41173653256227555,22.100839151690483,0.0,25.95665883156868,494.52664835335753,520.4833071849262
2026-04-09 00:10:00,1775693400,0,3,0.40665334286026167,20.755454963883512,6.275754680671127,64.52170544609191,497.7169860063831,562.238691452475
2026-04-09 00:15:00,1775693700,0,3,0.42400010866769544,20.810406078830948,0.0,23.389246776101018,494.76266492622074,518.1519117023217
2026-04-09 00:20:00,1775694000,0,3,0.44080665211004205,21.099902048192615,9.284610304414787,54.592468732649195,505.0616122570395,559.6540809896887
2026-04-09 00:25:00,1775694300,0,3,0.46949591017065445,20.628003580992154,0.0,60.86422256290368,510.4166512261565,571.2808737890601
2026-04-09 00:30:00,1775694600,0,3,0.497717213585906,20.86068736972384,7.1248239649484315,46.07027590693071,512.3983435929409,558.4686194998717
2026-04-09 00:35:00,1775694900,0,3,0.5185455244175732,20.036983177520632,2.4385291222443395,41.054030825517465,495.8779354750234,536.9319663005408
2026-04-09 00:40:00,1775695200,0,3,0.5173168606060744,20.598069695410008,0.5939598199245409,53.116550397901946,494.87973600585883,547.9962864037608
2026-04-09 00:45:00,1775695500,0,3,0.5182003899661362,20.0,0.0,50.024534352365784,495.7960557544137,545.8205901067795
2026-04-09 00:50:00,1775695800,0,3,0.5341592178042899,20.0,9.4693960428333,63.43171517206631,480.6796304991384,544.1113456712047
2026-04-09 00:55:00,1775696100,0,3,0.5470146576623652,20.0,3.5411829779772,14.817761623431132,487.9718764145308,502.78963803796194
2026-04-09 01:00:00,1775696400,1,3,0.5348511694116715,20.0,0.0,37.70328116163227,499.6544699406132,537.3577511022454
2026-04-09 01:05:00,1775696700,1,3,0.5225448215262795,20.0,0.0,57.51659611674804,503.7927174044397,561.3093135211877
2026-04-09 01:10:00,1775697000,1,3,0.5081331690348173,20.0,0.8879626721030207,50.675229097419646,504.9117305788255,555.5869596762451
2026-04-09 01:15:00,1775697300,1,3,0.5152379379322319,20.0,0.0,60.06582927926574,492.1950557812946,552.2608850605603
2026-04-09 01:20:00,1775697600,1,3,0.4920070289418141,20.0,0.0,53.50708583690182,495.08889852180647,548.5959843587083
2026-04-09 01:25:00,1775697900,1,3,0.5124219064198469,20.0,0.0,48.196570914245335,497.3049619336054,545.5015328478507
2026-04-09 01:30:00,1775698200,1,3,0.5266455218653016,20.0,0.0,45.95392865594858,496.1887410116444,542.142669667593
2026-04-09 01:35:00,1775698500,1,3,0.5102736760048056,20.0,0.04652771316139176,81.12040399826779,506.88017720664664,588.0005812049144
2026-04-09 01:40:00,1775698800,1,3,0.4898410242697975,20.0,3.635663857877036,70.54495392037319,486.9182589003807,557.4632128207538
2026-04-09 01:45:00,1775699100,1,3,0.48828643796210675,20.0,7.475480825840806,56.632238261303044,488.5070439495706,545.1392822108736
2026-04-09 01:50:00,1775699400,1,3,0.474402865284159,20.0,4.552014795117292,51.05022377824128,497.0156470435255,548.0658708217668
2026-04-09 01:55:00,1775699700,1,3,0.4380782053460807,20.0,0.0,57.202798310641256,486.3439629666233,543.5467612772645
2026-04-09 02:00:00,1775700000,2,3,0.4500556499414763,20.0,1.8476481257617259,61.06702004223695,30.99529721043339,92.06231725267034
2026-04-09 02:05:00,1775700300,2,3,0.4699075883701804,20.0,0.3160611903258125,55.605912795775886,35.06522840380245,90.67114119957833
2026-04-09 02:10:00,1775700600,2,3,0.45642557124249744,20.0,0.0,39.942924861392086,47.57285411551233,87.51577897690441
2026-04-09 02:15:00,1775700900,2,3,0.44219023105679206,20.0,1.9944805749460557,73.88532557365406,56.30530816325475,130.1906337369088
2026-04-09 02:20:00,1775701200,2,3,0.43984649008056037,20.0,9.298824844062162,53.2954486939386,56.51366534392826,109.80911403786686
2026-04-09 02:25:00,1775701500,2,3,0.44126793629149247,20.0,0.16240308344382007,76.95605727263722,65.87915432539091,142.83521159802814
2026-04-09 02:30:00,1775701800,2,3,0.43937376971882824,20.0,0.0,52.504932295844995,51.0166511757086,103.5215834715536
2026-04-09 02:35:00,1775702100,2,3,0.44232230065973904,20.0,0.1515954458702383,46.71197820719249,52.36200512328828,99.07398333048076
2026-04-09 02:40:00,1775702400,2,3,0.4445117703670342,20.0,0.0,68.52644326969482,47.49592962971656,116.02237289941138
2026-04-09 02:45:00,1775702700,2,3,0.43492303732483606,20.0,4.325220007268194,54.031328183802,47.981735342639915,102.01306352644193
2026-04-09 02:50:00,1775703000,2,3,0.3955509820141174,20.0,2.6286962568235417,51.78583571575344,70.80545331595212,122.59128903170557
2026-04-09 02:55:00,1775703300,2,3,0.387838388841589,20.0,0.0,33.93336124539418,52.61351437255032,86.5468756179445
2026-04-09 03:00:00,1775703600,3,3,0.4258267989409541,20.0,0.0,58.836885442445826,53.482742690941215,112.31962813338704
2026-04-09 03:05:00,1775703900,3,3,0.42483396969767956,20.0,0.0,43.397137569088144,38.548856970830336,81.94599453991847
2026-04-09 03:10:00,1775704200,3,3,0.4591074368653565,20.0,0.04144138520893417,44.00640275687972,54.10422274905068,98.1106255059304
2026-04-09 03:15:00,1775704500,3,3,0.47853934666253856,20.0,0.0,43.43410020594986,56.583319793234644,100.01741999918451
2026-04-09 03:20:00,1775704800,3,3,0.4810824181648686,20.0,0.0,55.87638150982903,61.103101279378656,116.97948278920768
2026-04-09 03:25:00,1775705100,3,3,0.49352649542888744,20.0,5.7029783011184625,29.449290620318294,56.30084524901501,85.7501358693333
2026-04-09 03:30:00,1775705400,3,3,0.4676870758815195,20.0,0.0,47.17787656551028,48.73261771916017,95.91049428467045
2026-04-09 03:35:00,1775705700,3,3,0.4851654023182636,20.0,0.8366067266448078,63.12084145365901,48.305766871367915,111.42660832502693
2026-04-09 03:40:00,1775706000,3,3,0.47509449568278345,20.0,1.4287857048885453,33.326967234223574,49.27919321231097,82.60616044653455
2026-04-09 03:45:00,1775706300,3,3,0.45657241659009024,20.0,1.612784321369809,52.31395088303275,51.071870435609036,103.38582131864179
2026-04-09 03:50:00,1775706600,3,3,0.4587799681887037,20.0,0.0,41.548842969764856,62.67650440806179,104.22534737782664
2026-04-09 03:55:00,1775706900,3,3,0.4660306226540772,20.0,0.0,44.596647011227645,60.726395492012074,105.32304250323972
2026-04-09 04:00:00,1775707200,4,3,0.46882448530449916,20.0,0.0,72.15388740063099,57.5291095372578,129.6829969378888
2026-04-09 04:05:00,1775707500,4,3,0.4615753952597547,20.0,1.9818533155114813,27.90852696560867,70.29209980470299,98.20062677031166
2026-04-09 04:10:00,1775707800,4,3,0.4604392039170752,20.0,0.0,60.24781146017667,23.437616247231745,83.68542770740842
2026-04-09 04:15:00,1775708100,4,3,0.4622235072938186,20.0,0.0,43.60302414137135,45.399414256739696,89.00243839811105
2026-04-09 04:20:00,1775708400,4,3,0.4707181366527537,20.0,10.654204103600085,42.93732136188392,49.88727380885617,92.82459517074008
2026-04-09 04:25:00,1775708700,4,3,0.4457782050508259,20.0,0.0,35.121956714444124,43.27770526039027,78.3996619748344
2026-04-09 04:30:00,1775709000,4,3,0.44830324008526473,20.0,0.0,60.09079833634291,40.70249275347609,100.79329108981901
2026-04-09 04:35:00,1775709300,4,3,0.4472041439152387,20.0,9.498816065727501,47.438086864517125,32.828403596367934,80.26649046088505
2026-04-09 04:40:00,1775709600,4,3,0.46735765942157376,20.0,0.0,45.7480573888874,46.88671387915738,92.63477126804477
2026-04-09 04:45:00,1775709900,4,3,0.4714756608991024,20.0,0.0,51.47014569006777,58.94027053841831,110.41041622848607
2026-04-09 04:50:00,1775710200,4,3,0.488967323122536,20.0,5.8535785881635185,47.720740321151936,57.73936342304273,105.46010374419467
2026-04-09 04:55:00,1775710500,4,3,0.49050359712190633,20.0,0.27661216489870283,23.22118630860856,42.478701137592985,65.69988744620154
2026-04-09 05:00:00,1775710800,5,3,0.46392418990020556,20.0,0.0,43.43041486671107,52.20245078531686,95.63286565202793
2026-04-09 05:05:00,1775711100,5,3,0.45116335783493033,20.091783716443004,0.9634467651778349,61.985300172515075,63.57599815216091,125.56129832467599
2026-04-09 05:10:00,1775711400,5,3,0.447633631437199,20.18892350450533,0.0,29.83423501230146,34.799329546547675,64.63356455884913
2026-04-09 05:15:00,1775711700,5,3,0.4360689006428444,20.0,0.0,35.41139562507095,48.4116401962747,83.82303582134566
2026-04-09 05:20:00,1775712000,5,3,0.4643114808142886,20.0,0.0,44.28748113180248,52.864962908089396,97.15244403989188
2026-04-09 05:25:00,1775712300,5,3,0.4609768585802236,20.0,0.0,40.28767328755527,50.1001534003679,90.38782668792317
2026-04-09 05:30:00,1775712600,5,3,0.4939401291346197,20.249699357846172,0.05355561741708944,49.62675830721945,58.506333940173946,108.13309224739339
2026-04-09 05:35:00,1775712900,5,3,0.5098846192718466,20.373133654691916,1.7749844855367432,35.36938271090919,35.02173970338134,70.39112241429054
2026-04-09 05:40:00,1775713200,5,3,0.5219199566351732,20.0,4.272406929440275,44.808643498288156,39.941813392025864,84.75045689031401
2026-04-09 05:45:00,1775713500,5,3,0.5347182986180996,20.450695718866918,5.6490187651124275,49.35760263611808,56.82041342695996,106.17801606307805
2026-04-09 05:50:00,1775713800,5,3,0.541391818887536,20.892686373921663,0.0,58.68593981015577,32.97775938904985,91.66369919920562
2026-04-09 05:55:00,1775714100,5,3,0.5445639737118473,20.17201727694025,2.5012323763059148,66.66126105561713,58.117678410332765,124.77893946594989
2026-04-09 06:00:00,1775714400,6,3,0.5493587100869569,21.46687028563558,2.4667191751255526,46.49924279772325,54.49818156231913,100.99742436004237
2026-04-09 06:05:00,1775714700,6,3,0.5547081257498433,20.893780599692505,8.01143106300977,75.27131490628828,57.41919739705361,132.6905123033419
